target_id	length	eff_length	est_counts	tpm
TRINITY_DN4201_c0_g1_i1	934	753.14	160	214.252
TRINITY_DN4288_c0_g1_i1	756	575.14	61	106.964
TRINITY_DN4226_c0_g1_i1	2265	2084.14	131	63.3905
TRINITY_DN4214_c0_g1_i1	1153	972.14	240	248.979
TRINITY_DN4266_c0_g1_i1	639	458.14	28	61.6367
TRINITY_DN4245_c0_g1_i1	2670	2489.14	367	148.695
TRINITY_DN4213_c0_g1_i1	653	472.14	25	53.401
TRINITY_DN4237_c0_g1_i1	991	810.14	46	57.2635
TRINITY_DN4230_c0_g1_i1	1601	1420.14	275	195.291
TRINITY_DN4260_c0_g1_i1	1149	968.14	156	162.505
TRINITY_DN4246_c0_g1_i1	652	471.14	137	293.258
TRINITY_DN4239_c0_g1_i1	2079	1898.14	110	58.4446
TRINITY_DN4205_c0_g1_i1	698	517.14	48	93.608
TRINITY_DN4295_c0_g1_i1	1102	921.14	86	94.157
TRINITY_DN4222_c0_g1_i1	734	553.14	195	355.533
TRINITY_DN4224_c0_g1_i1	653	472.14	49	104.666
TRINITY_DN4229_c0_g1_i1	1211	1030.14	70	68.5301
TRINITY_DN4211_c0_g1_i1	808	627.14	111	178.5
TRINITY_DN4274_c0_g1_i1	573	392.14	100	257.181
TRINITY_DN4232_c0_g1_i1	1051	870.14	87	100.835
TRINITY_DN4215_c0_g1_i1	593	412.14	186	455.143
TRINITY_DN4286_c0_g1_i1	2124	1943.14	284	147.399
TRINITY_DN4204_c0_g1_i1	866	685.14	109	160.445
TRINITY_DN4210_c0_g1_i1	666	485.14	41	85.2308
TRINITY_DN4291_c0_g1_i1	1221	1040.14	93	90.1718
TRINITY_DN4298_c0_g1_i1	3389	3208.14	312	98.0801
TRINITY_DN4209_c0_g1_i1	678	497.14	51	103.46
TRINITY_DN4272_c0_g1_i1	880	699.14	85	122.612
TRINITY_DN4243_c0_g1_i1	1855	1674.14	95	57.2284
TRINITY_DN4223_c0_g1_i1	677	496.14	42	85.3739
TRINITY_DN4263_c0_g1_i1	726	545.14	89	164.65
TRINITY_DN4200_c0_g1_i1	578	397.14	33	83.8012
TRINITY_DN4257_c0_g1_i1	562	381.14	51	134.948
TRINITY_DN4247_c0_g1_i1	2155	1974.14	13650	6973.24
TRINITY_DN4225_c0_g1_i1	2090	1909.14	408	215.527
TRINITY_DN4256_c0_g1_i1	1233	1052.14	93	89.1434
TRINITY_DN4259_c0_g1_i1	1821	1640.14	413	253.95
TRINITY_DN4207_c0_g1_i1	613	432.14	90	210.038
TRINITY_DN4236_c0_g1_i1	675	494.14	295	602.077
TRINITY_DN4227_c0_g1_i1	3405	3224.14	768	240.23
TRINITY_DN4241_c0_g1_i1	1004	823.14	87	106.592
TRINITY_DN4282_c0_g1_i1	1019	838.14	98	117.921
TRINITY_DN4296_c0_g1_i1	1062	881.14	57	65.2394
TRINITY_DN4267_c0_g1_i1	694	513.14	56	110.061
TRINITY_DN4271_c0_g1_i1	3153	2972.14	449	152.355
TRINITY_DN4281_c0_g1_i1	2301	2120.14	131	62.3141
TRINITY_DN4285_c0_g1_i1	1027	846.14	58	69.1298
TRINITY_DN4278_c0_g1_i1	1639	1458.14	92	63.6309
TRINITY_DN4238_c0_g1_i1	947	766.14	142	186.922
TRINITY_DN4273_c0_g1_i1	1051	870.14	93	107.789
TRINITY_DN4228_c0_g1_i1	1318	1137.14	66	58.5342
TRINITY_DN4253_c0_g1_i1	1695	1514.14	147	97.9109
TRINITY_DN4275_c0_g1_i1	1804	1623.14	164	101.898
TRINITY_DN4233_c0_g1_i1	1776	1595.14	95	60.0627
TRINITY_DN4261_c0_g1_i1	2211	2030.14	93	46.1994
TRINITY_DN4231_c0_g1_i1	8921	8740.14	2195	253.277
TRINITY_DN4221_c0_g1_i1	608	427.14	28	66.1101
TRINITY_DN4299_c0_g1_i1	2157	1976.14	567	289.364
TRINITY_DN4220_c0_g1_i1	679	498.14	50	101.227
TRINITY_DN4293_c0_g1_i1	2525	2344.14	117	50.3364
TRINITY_DN4235_c0_g1_i1	622	441.14	60	137.169
TRINITY_DN4292_c0_g1_i1	3560	3379.14	444	132.512
TRINITY_DN4280_c0_g1_i1	2989	2808.14	359	128.93
TRINITY_DN4212_c0_g1_i1	715	534.14	60	113.286
TRINITY_DN4290_c0_g1_i1	3374	3193.14	270	85.2758
TRINITY_DN4244_c0_g1_i1	2778	2597.14	183	71.0617
TRINITY_DN4255_c0_g1_i1	1248	1067.14	409	386.529
TRINITY_DN4219_c0_g1_i1	1160	979.14	96	98.8795
TRINITY_DN4270_c0_g1_i1	1336	1155.14	64	55.876
TRINITY_DN4251_c0_g1_i1	952	771.14	37	48.3892
TRINITY_DN4265_c0_g1_i1	1284	1103.14	439	401.341
TRINITY_DN4287_c0_g1_i1	2162	1981.14	139	70.7586
TRINITY_DN4254_c0_g1_i1	1655	1474.14	420	287.336
TRINITY_DN4279_c0_g1_i1	711	530.14	84	159.797
TRINITY_DN4208_c0_g1_i1	1036	855.14	80	94.348
TRINITY_DN4258_c0_g1_i1	967	786.14	196	251.441
TRINITY_DN4218_c0_g1_i1	606	425.14	44	104.376
TRINITY_DN4283_c0_g1_i1	1248	1067.14	72	68.0442
TRINITY_DN4240_c0_g1_i1	3392	3211.14	386	121.229
TRINITY_DN4268_c0_g1_i1	644	463.14	24	52.2611
TRINITY_DN4249_c0_g1_i1	1905	1724.14	234	136.875
TRINITY_DN4248_c0_g1_i1	1725	1544.14	986	643.977
TRINITY_DN4234_c0_g1_i1	681	500.14	323	651.315
TRINITY_DN4335_c0_g1_i1	2402	2221.14	168	76.2804
TRINITY_DN4398_c0_g1_i1	1549	1368.14	81	59.7082
TRINITY_DN4337_c0_g1_i1	1191	1010.14	287	286.537
TRINITY_DN4370_c0_g1_i1	2036	1855.14	443	240.828
TRINITY_DN4359_c0_g1_i1	1452	1271.14	69	54.7439
TRINITY_DN4303_c0_g1_i1	5041	4860.14	724	150.234
TRINITY_DN4336_c0_g1_i1	2195	2014.14	271	135.694
TRINITY_DN4374_c0_g1_i1	665	484.14	39	81.2407
TRINITY_DN4382_c0_g1_i1	2158	1977.14	669	341.247
TRINITY_DN4373_c0_g1_i1	996	815.14	137	169.499
TRINITY_DN4339_c0_g1_i1	2029	1848.14	155	84.5817
TRINITY_DN4345_c0_g1_i1	1337	1156.14	1311	1143.59
TRINITY_DN4391_c0_g1_i1	2204	2023.14	102	50.8457
TRINITY_DN4325_c0_g1_i1	1710	1529.14	141	92.9933
TRINITY_DN4369_c0_g1_i1	1003	822.14	66	80.9614
TRINITY_DN4301_c0_g1_i1	1128	947.14	48	51.1101
TRINITY_DN4313_c0_g1_i1	884	703.14	54	77.4518
TRINITY_DN4346_c0_g1_i1	670	489.14	46	94.8428
TRINITY_DN4322_c0_g1_i1	1615	1434.14	68	47.8186
TRINITY_DN4386_c0_g1_i1	1729	1548.14	112	72.9605
TRINITY_DN4304_c0_g1_i1	1418	1237.14	715	582.864
TRINITY_DN4377_c0_g1_i1	909	728.14	36	49.8617
TRINITY_DN4312_c0_g1_i1	1724	1543.14	70	45.748
TRINITY_DN4331_c0_g1_i1	968	787.14	46	58.9367
TRINITY_DN4371_c0_g1_i1	797	616.14	52	85.1145
TRINITY_DN4350_c0_g1_i1	3452	3271.14	264	81.3925
TRINITY_DN4320_c0_g1_i1	7543	7362.14	593	81.2326
TRINITY_DN4323_c0_g1_i1	2549	2368.14	363	154.589
TRINITY_DN4372_c0_g1_i1	3629	3448.14	1220	356.825
TRINITY_DN4352_c0_g1_i1	3380	3199.14	487	153.524
TRINITY_DN4363_c0_g1_i1	993	812.14	54	67.0568
TRINITY_DN4333_c0_g1_i1	3311	3130.14	611	196.86
TRINITY_DN4389_c0_g1_i1	1114	933.14	75	81.0577
TRINITY_DN4385_c0_g1_i1	701	520.14	58	112.457
TRINITY_DN4315_c0_g1_i1	3441	3260.14	797	246.548
TRINITY_DN4341_c0_g1_i1	1582	1401.14	203	146.115
TRINITY_DN4338_c0_g1_i1	1480	1299.14	198	153.705
TRINITY_DN4344_c0_g1_i1	2650	2469.14	185	75.5624
TRINITY_DN4332_c0_g1_i1	3136	2955.14	467	159.374
TRINITY_DN4351_c0_g1_i1	3169	2988.14	222	74.9259
TRINITY_DN4392_c0_g1_i1	1125	944.14	180	192.272
TRINITY_DN4349_c0_g1_i1	4429	4248.14	946	224.581
TRINITY_DN4387_c0_g1_i1	758	577.14	93	162.511
TRINITY_DN4324_c0_g1_i1	1360	1179.14	101	86.3845
TRINITY_DN4343_c0_g1_i1	2267	2086.14	180	87.018
TRINITY_DN4311_c0_g1_i1	903	722.14	46	64.2416
TRINITY_DN4361_c0_g1_i1	857	676.14	907	1352.85
TRINITY_DN4393_c0_g1_i1	2011	1830.14	191	105.252
TRINITY_DN4379_c0_g1_i1	1754	1573.14	105	67.3134
TRINITY_DN4342_c0_g1_i1	1206	1025.14	233	229.22
TRINITY_DN4375_c0_g1_i1	769	588.14	64	109.744
TRINITY_DN4355_c0_g1_i1	2472	2291.14	421	185.315
TRINITY_DN4327_c0_g1_i1	3269	3088.14	193	63.029
TRINITY_DN4367_c0_g1_i1	863	682.14	31	45.8319
TRINITY_DN4360_c0_g1_i1	927	746.14	303	409.545
TRINITY_DN4329_c0_g1_i1	1720	1539.14	409	267.994
TRINITY_DN4307_c0_g1_i1	1264	1083.14	69	64.2457
TRINITY_DN4365_c0_g1_i1	1949	1768.14	220	125.483
TRINITY_DN4326_c0_g1_i1	1017	836.14	79	95.2857
TRINITY_DN4314_c0_g1_i1	1290	1109.14	79	71.8324
TRINITY_DN4302_c0_g1_i1	1560	1379.14	120	87.7511
TRINITY_DN4334_c0_g1_i1	1848	1667.14	89	53.8391
TRINITY_DN4306_c0_g1_i1	1681	1500.14	73	49.0762
TRINITY_DN4309_c0_g1_i1	1772	1591.14	205	129.935
TRINITY_DN4330_c0_g1_i1	755	574.14	134	235.379
TRINITY_DN4305_c0_g1_i1	1860	1679.14	243	145.948
TRINITY_DN4308_c0_g1_i1	1051	870.14	90	104.312
TRINITY_DN4394_c0_g1_i1	1985	1804.14	1141	637.816
TRINITY_DN4378_c0_g1_i1	2878	2697.14	695	259.873
TRINITY_DN4316_c0_g1_i1	1677	1496.14	129	86.9555
TRINITY_DN4310_c0_g1_i1	1100	919.14	146	160.196
TRINITY_DN4396_c0_g1_i1	3245	3064.14	215	70.7636
TRINITY_DN4399_c0_g1_i1	1194	1013.14	41	40.8126
TRINITY_DN4368_c0_g1_i1	540	359.14	52	146.022
TRINITY_DN4383_c0_g1_i1	2206	2025.14	377	187.744
TRINITY_DN4356_c0_g1_i1	1458	1277.14	158	124.767
TRINITY_DN4300_c0_g1_i1	2312	2131.14	234	110.735
TRINITY_DN4397_c0_g1_i1	4996	4815.14	551	115.404
TRINITY_DN4357_c0_g1_i1	1338	1157.14	83	72.3389
TRINITY_DN4358_c0_g1_i1	1137	956.14	148	156.106
TRINITY_DN4317_c0_g1_i1	1450	1269.14	472	375.07
TRINITY_DN4388_c0_g1_i1	4052	3871.14	286	74.5087
TRINITY_DN4376_c0_g1_i1	1766	1585.14	390	248.129
TRINITY_DN4328_c0_g1_i1	1716	1535.14	247	162.266
TRINITY_DN4390_c0_g1_i1	1502	1321.14	124	94.657
TRINITY_DN4321_c0_g1_i1	1371	1190.14	52	44.0641
TRINITY_DN4366_c0_g1_i1	544	363.14	22	61.0982
TRINITY_DN4353_c0_g1_i1	727	546.14	44	81.251
TRINITY_DN4347_c0_g1_i1	938	757.14	269	358.308
TRINITY_DN4395_c0_g1_i1	1529	1348.14	172	128.669
TRINITY_DN4348_c0_g1_i1	1910	1729.14	167	97.4016
TRINITY_DN4381_c0_g1_i1	4109	3928.14	727	186.65
TRINITY_DN4362_c0_g1_i1	676	495.14	144	293.302
TRINITY_DN4318_c0_g1_i1	686	505.14	33	65.8843
TRINITY_DN4319_c0_g1_i1	2381	2200.14	377	172.811
TRINITY_DN4364_c0_g1_i1	1522	1341.14	129	97.0053
TRINITY_DN4340_c0_g1_i1	1636	1455.14	169	117.128
TRINITY_DN4380_c0_g1_i1	753	572.14	55	96.9483
TRINITY_DN4384_c0_g1_i1	2302	2121.14	179	85.1066
TRINITY_DN4354_c0_g1_i1	1140	959.14	88	92.5296
TRINITY_DN4416_c0_g1_i1	1051	870.14	45	52.1559
TRINITY_DN4442_c0_g1_i1	1415	1234.14	112	91.5237
TRINITY_DN4473_c0_g1_i1	1269	1088.14	214	198.339
TRINITY_DN4493_c0_g1_i1	1394	1213.14	188	156.288
TRINITY_DN4487_c0_g1_i1	1064	883.14	49	55.956
TRINITY_DN4482_c0_g1_i1	4639	4458.14	11219	2537.93
TRINITY_DN4400_c0_g1_i1	742	561.14	136	244.426
TRINITY_DN4405_c0_g1_i1	1649	1468.14	1371	941.781
TRINITY_DN4412_c0_g1_i1	2383	2202.14	137	62.7416
TRINITY_DN4498_c0_g1_i1	2420	2239.14	165	74.316
TRINITY_DN4475_c0_g1_i1	1174	993.14	98	99.5166
TRINITY_DN4418_c0_g1_i1	1715	1534.14	104	68.3673
TRINITY_DN4494_c0_g1_i1	752	571.14	173	305.48
TRINITY_DN4413_c0_g1_i1	1923	1742.14	106	61.3624
TRINITY_DN4440_c0_g1_i1	1429	1248.14	332	268.259
TRINITY_DN4438_c0_g1_i1	785	604.14	33	55.0879
TRINITY_DN4424_c0_g1_i1	1959	1778.14	386	218.928
TRINITY_DN4496_c0_g1_i1	625	444.14	40	90.828
TRINITY_DN4425_c0_g1_i1	904	723.14	168	234.297
TRINITY_DN4481_c0_g1_i1	2063	1882.14	258	138.244
TRINITY_DN4467_c0_g1_i1	850	669.14	274	412.965
TRINITY_DN4408_c0_g1_i1	1290	1109.14	143	130.026
TRINITY_DN4436_c0_g1_i1	2631	2450.14	181	74.5019
TRINITY_DN4489_c0_g1_i1	3319	3138.14	476	152.973
TRINITY_DN4484_c0_g1_i1	2122	1941.14	119	61.8258
TRINITY_DN4462_c0_g1_i1	678	497.14	42	85.2021
TRINITY_DN4409_c0_g1_i1	1096	915.14	70	77.1419
TRINITY_DN4414_c0_g1_i1	1798	1617.14	917	571.876
TRINITY_DN4488_c0_g1_i1	2419	2238.14	244	109.947
TRINITY_DN4459_c0_g1_i1	622	441.14	201	459.515
TRINITY_DN4477_c0_g1_i1	562	381.14	23	60.8588
TRINITY_DN4471_c0_g1_i1	1350	1169.14	157	135.429
TRINITY_DN4410_c0_g1_i1	1005	824.14	50	61.1855
TRINITY_DN4485_c0_g1_i1	2658	2477.14	233	94.8604
TRINITY_DN4457_c0_g1_i1	1226	1045.14	176	169.831
TRINITY_DN4490_c0_g1_i1	1060	879.14	63	72.2707
TRINITY_DN4476_c0_g1_i1	798	617.14	51	83.3425
TRINITY_DN4401_c0_g1_i1	2102	1921.14	561	294.499
TRINITY_DN4415_c0_g1_i1	1417	1236.14	168	137.063
TRINITY_DN4420_c0_g1_i1	894	713.14	62	87.6792
TRINITY_DN4434_c0_g1_i1	800	619.14	57	92.8466
TRINITY_DN4479_c0_g1_i1	2189	2008.14	334	167.738
TRINITY_DN4451_c0_g1_i1	2838	2657.14	194	73.6321
TRINITY_DN4472_c0_g1_i1	1234	1053.14	59	56.4996
TRINITY_DN4427_c0_g1_i1	2827	2646.14	322	122.722
TRINITY_DN4423_c0_g1_i1	1568	1387.14	1386	1007.68
TRINITY_DN4466_c0_g1_i1	1510	1329.14	449	340.687
TRINITY_DN4437_c0_g1_i1	2121	1940.14	219	113.839
TRINITY_DN4431_c0_g1_i1	1265	1084.14	110	102.326
TRINITY_DN4426_c0_g1_i1	2524	2343.14	133	57.2444
TRINITY_DN4430_c0_g1_i1	1580	1399.14	73	52.6189
TRINITY_DN4478_c0_g1_i1	836	655.14	48	73.8902
TRINITY_DN4468_c0_g1_i1	682	501.14	34	68.4226
TRINITY_DN4447_c0_g1_i1	2924	2743.14	173	63.603
TRINITY_DN4443_c0_g1_i1	4305	4124.14	410	100.261
TRINITY_DN4452_c0_g1_i1	1727	1546.14	119	77.6208
TRINITY_DN4429_c0_g1_i1	1393	1212.14	843	701.382
TRINITY_DN4492_c0_g1_i1	1549	1368.14	156	114.994
TRINITY_DN4497_c0_g1_i1	1592	1411.14	395	282.297
TRINITY_DN4439_c0_g1_i1	690	509.14	58	114.887
TRINITY_DN4421_c0_g1_i1	3225	3044.14	511	169.292
TRINITY_DN4448_c0_g1_i1	908	727.14	176	244.104
TRINITY_DN4460_c0_g1_i1	1040	859.14	427	501.238
TRINITY_DN4480_c0_g1_i1	3204	3023.14	2702	901.378
TRINITY_DN4407_c0_g1_i1	1114	933.14	51	55.1192
TRINITY_DN4432_c0_g1_i1	956	775.14	46	59.8491
TRINITY_DN4454_c0_g1_i1	1149	968.14	198	206.256
TRINITY_DN4411_c0_g1_i1	1843	1662.14	722	438.076
TRINITY_DN4403_c0_g1_i1	3514	3333.14	696	210.589
TRINITY_DN4499_c0_g1_i1	1155	974.14	82	84.8931
TRINITY_DN4419_c0_g1_i1	2988	2807.14	388	139.395
TRINITY_DN4450_c0_g1_i1	946	765.14	45	59.3132
TRINITY_DN4474_c0_g1_i1	1195	1014.14	385	382.862
TRINITY_DN4444_c0_g1_i1	2558	2377.14	336	142.549
TRINITY_DN4469_c0_g1_i1	1017	836.14	96	115.79
TRINITY_DN4441_c0_g1_i1	2036	1855.14	253	137.538
TRINITY_DN4458_c0_g1_i1	2396	2215.14	295	134.308
TRINITY_DN4461_c0_g1_i1	1291	1110.14	335	304.331
TRINITY_DN4464_c0_g1_i1	667	486.14	50	103.726
TRINITY_DN4433_c0_g1_i1	995	814.14	185	229.167
TRINITY_DN4491_c0_g1_i1	4574	4393.14	1602	367.762
TRINITY_DN4463_c0_g1_i1	2730	2549.14	472	186.736
TRINITY_DN4417_c0_g1_i1	2157	1976.14	386	196.992
TRINITY_DN4465_c0_g1_i1	1798	1617.14	246	153.415
TRINITY_DN4428_c0_g1_i1	4359	4178.14	229	55.2754
TRINITY_DN4435_c0_g1_i1	1488	1307.14	179	138.105
TRINITY_DN4453_c0_g1_i1	994	813.14	136	168.676
TRINITY_DN4483_c0_g1_i1	2412	2231.14	321	145.097
TRINITY_DN4446_c0_g1_i1	682	501.14	434	873.395
TRINITY_DN4402_c0_g1_i1	1074	893.14	40	45.1669
TRINITY_DN4495_c0_g1_i1	647	466.14	42	90.8684
TRINITY_DN4406_c0_g1_i1	683	502.14	35	70.2948
TRINITY_DN4445_c0_g1_i1	3791	3610.14	537	150.013
TRINITY_DN4449_c0_g1_i1	865	684.14	91	134.146
TRINITY_DN4470_c0_g1_i1	2739	2558.14	182	71.7508
TRINITY_DN4404_c0_g1_i1	2371	2190.14	269	123.868
TRINITY_DN4422_c0_g1_i1	2298	2117.14	410	195.305
TRINITY_DN4486_c0_g1_i1	3082	2901.14	558	193.975
TRINITY_DN4456_c0_g1_i1	2168	1987.14	597	302.988
TRINITY_DN4455_c0_g1_i1	929	748.14	66	88.9694
TRINITY_DN4535_c0_g1_i1	920	739.14	80	109.155
TRINITY_DN4510_c0_g1_i1	1991	1810.14	205	114.215
TRINITY_DN4586_c0_g1_i1	3733	3552.14	325	92.2727
TRINITY_DN4564_c0_g1_i1	1371	1190.14	136	115.245
TRINITY_DN4538_c0_g1_i1	1795	1614.14	126	78.7244
TRINITY_DN4566_c0_g1_i1	1554	1373.14	971	713.155
TRINITY_DN4532_c0_g1_i1	2093	1912.14	91	47.9956
TRINITY_DN4544_c0_g1_i1	603	422.14	38	90.7835
TRINITY_DN4569_c0_g1_i1	1898	1717.14	116	68.129
TRINITY_DN4515_c0_g1_i1	2469	2288.14	350	154.264
TRINITY_DN4554_c0_g1_i1	2898	2717.14	298	110.607
TRINITY_DN4585_c0_g1_i1	1685	1504.14	60	40.2293
TRINITY_DN4519_c0_g1_i1	4305	4124.14	653	159.683
TRINITY_DN4578_c0_g1_i1	644	463.14	27	58.7938
TRINITY_DN4509_c0_g1_i1	1129	948.14	195	207.416
TRINITY_DN4536_c0_g1_i1	2099	1918.14	121	63.6187
TRINITY_DN4556_c0_g1_i1	1215	1034.14	195	190.167
TRINITY_DN4577_c0_g1_i1	1115	934.14	55	59.3787
TRINITY_DN4549_c0_g1_i1	692	511.14	42	82.8685
TRINITY_DN4579_c0_g1_i1	685	504.14	126	252.057
TRINITY_DN4527_c0_g1_i1	1189	1008.14	187	187.068
TRINITY_DN4503_c0_g1_i1	4813	4632.14	693	150.88
TRINITY_DN4555_c0_g1_i1	1059	878.14	235	269.888
TRINITY_DN4546_c0_g1_i1	610	429.14	38	89.3027
TRINITY_DN4583_c0_g1_i1	2475	2294.14	164	72.0948
TRINITY_DN4542_c0_g1_i1	1634	1453.14	128	88.8346
TRINITY_DN4584_c0_g1_i1	2367	2186.14	116	53.5131
TRINITY_DN4560_c0_g1_i1	1304	1123.14	263	236.157
TRINITY_DN4505_c0_g1_i1	1305	1124.14	94	84.331
TRINITY_DN4561_c0_g1_i1	1010	829.14	133	161.772
TRINITY_DN4570_c0_g1_i1	2484	2303.14	735	321.845
TRINITY_DN4574_c0_g1_i1	774	593.14	196	333.257
TRINITY_DN4543_c0_g1_i1	1917	1736.14	506	293.931
TRINITY_DN4598_c0_g1_i1	1079	898.14	368	413.222
TRINITY_DN4587_c0_g1_i1	1536	1355.14	68	50.6063
TRINITY_DN4565_c0_g1_i1	2917	2736.14	292	107.628
TRINITY_DN4529_c0_g1_i1	1851	1670.14	150	90.5771
TRINITY_DN4588_c0_g1_i1	3040	2859.14	195	68.7827
TRINITY_DN4526_c0_g1_i1	3310	3129.14	328	105.713
TRINITY_DN4563_c0_g1_i1	1906	1725.14	283	165.441
TRINITY_DN4547_c0_g1_i1	717	536.14	32	60.1938
TRINITY_DN4511_c0_g1_i1	1062	881.14	73	83.5522
TRINITY_DN4507_c0_g1_i1	769	588.14	46	78.8782
TRINITY_DN4590_c0_g1_i1	741	560.14	39	70.2179
TRINITY_DN4528_c0_g1_i1	1794	1613.14	267	166.924
TRINITY_DN4548_c0_g1_i1	1961	1780.14	131	74.2159
TRINITY_DN4525_c0_g1_i1	860	679.14	227	337.09
TRINITY_DN4524_c0_g1_i1	1312	1131.14	460	410.13
TRINITY_DN4568_c0_g1_i1	918	737.14	44	60.1981
TRINITY_DN4581_c0_g1_i1	861	680.14	50	74.1398
TRINITY_DN4534_c0_g1_i1	1900	1719.14	163	95.6216
TRINITY_DN4573_c0_g1_i1	702	521.14	56	108.371
TRINITY_DN4533_c0_g1_i1	1681	1500.14	194	130.422
TRINITY_DN4517_c0_g1_i1	1960	1779.14	264	149.649
TRINITY_DN4558_c0_g1_i1	1162	981.14	198	203.523
TRINITY_DN4593_c0_g1_i1	2742	2561.14	456	179.561
TRINITY_DN4512_c0_g1_i1	1726	1545.14	381	248.678
TRINITY_DN4504_c0_g1_i1	2448	2267.14	305	135.675
TRINITY_DN4596_c0_g1_i1	3427	3246.14	408	126.757
TRINITY_DN4539_c0_g1_i1	1493	1312.14	961	738.623
TRINITY_DN4541_c0_g1_i1	1120	939.14	58	62.2841
TRINITY_DN4551_c0_g1_i1	2844	2663.14	356	134.814
TRINITY_DN4501_c0_g1_i1	1033	852.14	57	67.4596
TRINITY_DN4521_c0_g1_i1	4610	4429.14	2460	560.139
TRINITY_DN4518_c0_g1_i1	1282	1101.14	61	55.8685
TRINITY_DN4530_c0_g1_i1	1750	1569.14	367	235.876
TRINITY_DN4589_c0_g1_i1	1649	1468.14	1621	1113.51
TRINITY_DN4594_c0_g1_i1	552	371.14	143	388.578
TRINITY_DN4592_c0_g1_i1	614	433.14	35	81.4929
TRINITY_DN4557_c0_g1_i1	890	709.14	210	298.653
TRINITY_DN4552_c0_g1_i1	759	578.14	166	289.571
TRINITY_DN4562_c0_g1_i1	2434	2253.14	174	77.8827
TRINITY_DN4514_c0_g1_i1	885	704.14	54	77.3419
TRINITY_DN4550_c0_g1_i1	1738	1557.14	147	95.2071
TRINITY_DN4567_c0_g1_i1	978	797.14	59	74.6444
TRINITY_DN4571_c0_g1_i1	1712	1531.14	168	110.656
TRINITY_DN4553_c0_g1_i1	1203	1022.14	151	148.986
TRINITY_DN4506_c0_g1_i1	2234	2053.14	170	83.5046
TRINITY_DN4559_c0_g1_i1	924	743.14	57	77.3542
TRINITY_DN4522_c0_g1_i1	2770	2589.14	241	93.8731
TRINITY_DN4591_c0_g1_i1	2035	1854.14	325	176.775
TRINITY_DN4500_c0_g1_i1	1558	1377.14	271	198.459
TRINITY_DN4580_c0_g1_i1	871	690.14	32	46.762
TRINITY_DN4531_c0_g1_i1	1450	1269.14	58	46.0891
TRINITY_DN4540_c0_g1_i1	1773	1592.14	554	350.92
TRINITY_DN4599_c0_g1_i1	918	737.14	39	53.3574
TRINITY_DN4508_c0_g1_i1	2703	2522.14	217	86.7701
TRINITY_DN4576_c0_g1_i1	1105	924.14	373	407.053
TRINITY_DN4513_c0_g1_i1	933	752.14	37	49.6116
TRINITY_DN4516_c0_g1_i1	888	707.14	211	300.924
TRINITY_DN4575_c0_g1_i1	988	807.14	147	183.674
TRINITY_DN4582_c0_g1_i1	960	779.14	48	62.1306
TRINITY_DN4595_c0_g1_i1	684	503.14	96	192.425
TRINITY_DN4572_c0_g1_i1	664	483.14	61	127.332
TRINITY_DN4523_c0_g1_i1	891	710.14	816	1158.85
TRINITY_DN4502_c0_g1_i1	1360	1179.14	310	265.141
TRINITY_DN4537_c0_g1_i1	4742	4561.14	1995	441.112
TRINITY_DN4545_c0_g1_i1	4665	4484.14	459	103.232
TRINITY_DN4520_c0_g1_i1	3021	2840.14	1241	440.668
TRINITY_DN4597_c0_g1_i1	5467	5286.14	1191	227.223
TRINITY_DN4620_c0_g1_i1	1149	968.14	272	283.342
TRINITY_DN4648_c0_g1_i1	668	487.14	28	57.9674
TRINITY_DN4680_c0_g1_i1	971	790.14	38	48.502
TRINITY_DN4689_c0_g1_i1	1283	1102.14	188	172.029
TRINITY_DN4683_c0_g1_i1	993	812.14	57	70.7822
TRINITY_DN4623_c0_g1_i1	2294	2113.14	167	79.7018
TRINITY_DN4635_c0_g1_i1	1547	1366.14	165	121.806
TRINITY_DN4644_c0_g1_i1	1005	824.14	127	155.411
TRINITY_DN4638_c0_g1_i1	538	357.14	21	59.3008
TRINITY_DN4630_c0_g1_i1	1012	831.14	30	36.4021
TRINITY_DN4697_c0_g1_i1	1128	947.14	56	59.6285
TRINITY_DN4656_c0_g1_i1	2999	2818.14	287	102.707
TRINITY_DN4632_c0_g1_i1	2911	2730.14	705	260.426
TRINITY_DN4605_c0_g1_i1	1429	1248.14	190	153.522
TRINITY_DN4626_c0_g1_i1	788	607.14	29	48.1714
TRINITY_DN4649_c0_g1_i1	1373	1192.14	123	104.054
TRINITY_DN4686_c0_g1_i1	1545	1364.14	457	337.86
TRINITY_DN4696_c0_g1_i1	584	403.14	22	55.036
TRINITY_DN4666_c0_g1_i1	3228	3047.14	452	149.598
TRINITY_DN4624_c0_g1_i1	1159	978.14	459	473.251
TRINITY_DN4688_c0_g1_i1	626	445.14	82	185.779
TRINITY_DN4607_c0_g1_i1	2551	2370.14	244	103.823
TRINITY_DN4639_c0_g1_i1	1929	1748.14	105	60.5749
TRINITY_DN4678_c0_g1_i1	2211	2030.14	603	299.551
TRINITY_DN4699_c0_g1_i1	1761	1580.14	446	284.655
TRINITY_DN4609_c0_g1_i1	1131	950.14	155	164.522
TRINITY_DN4645_c0_g1_i1	2239	2058.14	508	248.925
TRINITY_DN4654_c0_g1_i1	1965	1784.14	79	44.6558
TRINITY_DN4673_c0_g1_i1	791	610.14	1284	2122.34
TRINITY_DN4604_c0_g1_i1	1699	1518.14	162	107.618
TRINITY_DN4631_c0_g1_i1	1713	1532.14	156	102.685
