transcript_id	gene_id	length	effective_length	expected_count	TPM	FPKM	IsoPct
TRINITY_DN4918_c0_g1_i1	TRINITY_DN4918_c0_g1_i1	926	748.39	155.00	266.23	177.47	100.00
TRINITY_DN4919_c0_g1_i1	TRINITY_DN4919_c0_g1_i1	696	518.39	80.00	198.37	132.23	100.00
TRINITY_DN491_c0_g1_i1	TRINITY_DN491_c0_g1_i1	4645	4467.39	413.00	118.84	79.22	100.00
TRINITY_DN4920_c0_g1_i1	TRINITY_DN4920_c0_g1_i1	794	616.39	76.00	158.49	105.65	100.00
TRINITY_DN4921_c0_g1_i1	TRINITY_DN4921_c0_g1_i1	1339	1161.39	88.00	97.40	64.93	100.00
TRINITY_DN4922_c0_g1_i1	TRINITY_DN4922_c0_g1_i1	667	489.39	35.00	91.93	61.28	100.00
TRINITY_DN4923_c0_g1_i1	TRINITY_DN4923_c0_g1_i1	887	709.39	18.00	32.62	21.74	100.00
TRINITY_DN4924_c0_g1_i1	TRINITY_DN4924_c0_g1_i1	1538	1360.39	50.00	47.25	31.49	100.00
TRINITY_DN4925_c0_g1_i1	TRINITY_DN4925_c0_g1_i1	1646	1468.39	51.00	44.65	29.76	100.00
TRINITY_DN4926_c0_g1_i1	TRINITY_DN4926_c0_g1_i1	1273	1095.39	189.00	221.79	147.84	100.00
TRINITY_DN4927_c0_g1_i1	TRINITY_DN4927_c0_g1_i1	582	404.39	26.00	82.65	55.09	100.00
TRINITY_DN4928_c0_g1_i1	TRINITY_DN4928_c0_g1_i1	767	589.39	29.00	63.25	42.16	100.00
TRINITY_DN4929_c0_g1_i1	TRINITY_DN4929_c0_g1_i1	657	479.39	17.00	45.58	30.39	100.00
TRINITY_DN492_c0_g1_i1	TRINITY_DN492_c0_g1_i1	1569	1391.39	75.00	69.29	46.19	100.00
TRINITY_DN4930_c0_g1_i1	TRINITY_DN4930_c0_g1_i1	1341	1163.39	339.00	374.56	249.68	100.00
TRINITY_DN4931_c0_g1_i1	TRINITY_DN4931_c0_g1_i1	873	695.39	31.00	57.30	38.20	100.00
TRINITY_DN4932_c0_g1_i1	TRINITY_DN4932_c0_g1_i1	1043	865.39	179.00	265.88	177.24	100.00
TRINITY_DN4933_c0_g1_i1	TRINITY_DN4933_c0_g1_i1	1188	1010.39	123.00	156.48	104.31	100.00
TRINITY_DN4934_c0_g1_i1	TRINITY_DN4934_c0_g1_i1	2273	2095.39	225.00	138.03	92.01	100.00
TRINITY_DN4935_c0_g1_i1	TRINITY_DN4935_c0_g1_i1	1670	1492.39	279.00	240.31	160.19	100.00
TRINITY_DN4936_c0_g1_i1	TRINITY_DN4936_c0_g1_i1	981	803.39	149.00	238.40	158.92	100.00
TRINITY_DN4937_c0_g1_i1	TRINITY_DN4937_c0_g1_i1	673	495.39	34.00	88.22	58.81	100.00
TRINITY_DN4938_c0_g1_i1	TRINITY_DN4938_c0_g1_i1	914	736.39	49.00	85.53	57.02	100.00
TRINITY_DN4939_c0_g1_i1	TRINITY_DN4939_c0_g1_i1	733	555.39	35.00	81.01	54.00	100.00
TRINITY_DN493_c0_g1_i1	TRINITY_DN493_c0_g1_i1	1346	1168.39	407.00	447.77	298.48	100.00
TRINITY_DN4940_c0_g1_i1	TRINITY_DN4940_c0_g1_i1	1117	939.39	50.00	68.42	45.61	100.00
TRINITY_DN4941_c0_g1_i1	TRINITY_DN4941_c0_g1_i1	1093	915.39	43.00	60.38	40.25	100.00
TRINITY_DN4942_c0_g1_i1	TRINITY_DN4942_c0_g1_i1	934	756.39	32.00	54.38	36.25	100.00
TRINITY_DN4943_c0_g1_i1	TRINITY_DN4943_c0_g1_i1	621	443.39	52.00	150.75	100.49	100.00
TRINITY_DN4944_c0_g1_i1	TRINITY_DN4944_c0_g1_i1	609	431.39	81.00	241.36	160.89	100.00
TRINITY_DN4945_c0_g1_i1	TRINITY_DN4945_c0_g1_i1	805	627.39	66.00	135.22	90.14	100.00
TRINITY_DN4946_c0_g1_i1	TRINITY_DN4946_c0_g1_i1	1252	1074.39	74.00	88.54	59.02	100.00
TRINITY_DN4947_c0_g1_i1	TRINITY_DN4947_c0_g1_i1	1338	1160.39	87.00	96.38	64.24	100.00
TRINITY_DN4948_c0_g1_i1	TRINITY_DN4948_c0_g1_i1	625	447.39	15.00	43.10	28.73	100.00
TRINITY_DN4949_c0_g1_i1	TRINITY_DN4949_c0_g1_i1	852	674.39	29.00	55.28	36.85	100.00
TRINITY_DN494_c0_g1_i1	TRINITY_DN494_c0_g1_i1	1386	1208.39	64.00	68.08	45.38	100.00
TRINITY_DN4950_c0_g1_i1	TRINITY_DN4950_c0_g1_i1	761	583.39	16.00	35.25	23.50	100.00
TRINITY_DN4951_c0_g1_i1	TRINITY_DN4951_c0_g1_i1	648	470.39	20.00	54.65	36.43	100.00
TRINITY_DN4952_c0_g1_i1	TRINITY_DN4952_c0_g1_i1	1032	854.39	69.00	103.81	69.20	100.00
TRINITY_DN4953_c0_g1_i1	TRINITY_DN4953_c0_g1_i1	827	649.39	45.00	89.07	59.38	100.00
TRINITY_DN4954_c0_g1_i1	TRINITY_DN4954_c0_g1_i1	705	527.39	101.00	246.17	164.10	100.00
TRINITY_DN4955_c0_g1_i1	TRINITY_DN4955_c0_g1_i1	1150	972.39	1733.00	2290.91	1527.11	100.00
TRINITY_DN4956_c0_g1_i1	TRINITY_DN4956_c0_g1_i1	1118	940.39	66.00	90.22	60.14	100.00
TRINITY_DN4957_c0_g1_i1	TRINITY_DN4957_c0_g1_i1	1268	1090.39	103.00	121.42	80.94	100.00
TRINITY_DN4958_c0_g1_i1	TRINITY_DN4958_c0_g1_i1	572	394.39	9.00	29.33	19.55	100.00
TRINITY_DN4959_c0_g1_i1	TRINITY_DN4959_c0_g1_i1	813	635.39	43.00	86.99	57.99	100.00
TRINITY_DN495_c0_g1_i1	TRINITY_DN495_c0_g1_i1	1654	1476.39	276.00	240.30	160.18	100.00
TRINITY_DN4960_c0_g1_i1	TRINITY_DN4960_c0_g1_i1	1407	1229.39	60.00	62.74	41.82	100.00
TRINITY_DN4961_c0_g1_i1	TRINITY_DN4961_c0_g1_i1	1013	835.39	27.00	41.55	27.69	100.00
TRINITY_DN4962_c0_g1_i1	TRINITY_DN4962_c0_g1_i1	1089	911.39	48.00	67.70	45.13	100.00
TRINITY_DN4963_c0_g1_i1	TRINITY_DN4963_c0_g1_i1	1007	829.39	31.00	48.05	32.03	100.00
TRINITY_DN4964_c0_g1_i1	TRINITY_DN4964_c0_g1_i1	747	569.39	1134.00	2560.07	1706.53	100.00
TRINITY_DN4965_c0_g1_i1	TRINITY_DN4965_c0_g1_i1	757	579.39	44.00	97.62	65.07	100.00
TRINITY_DN4966_c0_g1_i1	TRINITY_DN4966_c0_g1_i1	720	542.39	84.00	199.07	132.70	100.00
TRINITY_DN4967_c0_g1_i1	TRINITY_DN4967_c0_g1_i1	1749	1571.39	90.00	73.62	49.08	100.00
TRINITY_DN4968_c0_g1_i1	TRINITY_DN4968_c0_g1_i1	655	477.39	130.00	350.04	233.33	100.00
TRINITY_DN4969_c0_g1_i1	TRINITY_DN4969_c0_g1_i1	884	706.39	33.00	60.05	40.03	100.00
TRINITY_DN496_c0_g1_i1	TRINITY_DN496_c0_g1_i1	952	774.39	47.00	78.02	52.01	100.00
TRINITY_DN4970_c0_g1_i1	TRINITY_DN4970_c0_g1_i1	718	540.39	26.00	61.85	41.23	100.00
TRINITY_DN4971_c0_g1_i1	TRINITY_DN4971_c0_g1_i1	526	348.39	14.00	51.65	34.43	100.00
TRINITY_DN4972_c0_g1_i1	TRINITY_DN4972_c0_g1_i1	934	756.39	39.00	66.28	44.18	100.00
TRINITY_DN4973_c0_g1_i1	TRINITY_DN4973_c0_g1_i1	672	494.39	143.00	371.80	247.84	100.00
TRINITY_DN4974_c0_g1_i1	TRINITY_DN4974_c0_g1_i1	684	506.39	90.00	228.46	152.29	100.00
TRINITY_DN4975_c0_g1_i1	TRINITY_DN4975_c0_g1_i1	711	533.39	50.00	120.50	80.32	100.00
TRINITY_DN4976_c0_g1_i1	TRINITY_DN4976_c0_g1_i1	1234	1056.39	61.00	74.23	49.48	100.00
TRINITY_DN4977_c0_g1_i1	TRINITY_DN4977_c0_g1_i1	746	568.39	57.00	128.91	85.93	100.00
TRINITY_DN4978_c0_g1_i1	TRINITY_DN4978_c0_g1_i1	665	487.39	25.00	65.93	43.95	100.00
TRINITY_DN4979_c0_g1_i1	TRINITY_DN4979_c0_g1_i1	696	518.39	43.00	106.63	71.08	100.00
TRINITY_DN497_c0_g1_i1	TRINITY_DN497_c0_g1_i1	1151	973.39	51.00	67.35	44.89	100.00
TRINITY_DN4980_c0_g1_i1	TRINITY_DN4980_c0_g1_i1	1009	831.39	128.00	197.90	131.92	100.00
TRINITY_DN4981_c0_g1_i1	TRINITY_DN4981_c0_g1_i1	591	413.39	10.00	31.09	20.73	100.00
TRINITY_DN4982_c0_g1_i1	TRINITY_DN4982_c0_g1_i1	791	613.39	213.00	446.37	297.55	100.00
TRINITY_DN4983_c0_g1_i1	TRINITY_DN4983_c0_g1_i1	1156	978.39	219.00	287.73	191.80	100.00
TRINITY_DN4984_c0_g1_i1	TRINITY_DN4984_c0_g1_i1	1068	890.39	41.00	59.19	39.46	100.00
TRINITY_DN4985_c0_g1_i1	TRINITY_DN4985_c0_g1_i1	550	372.39	19.00	65.58	43.72	100.00
TRINITY_DN4986_c0_g1_i1	TRINITY_DN4986_c0_g1_i1	806	628.39	31.00	63.41	42.27	100.00
TRINITY_DN4987_c0_g1_i1	TRINITY_DN4987_c0_g1_i1	521	343.39	25.00	93.58	62.38	100.00
TRINITY_DN4988_c0_g1_i1	TRINITY_DN4988_c0_g1_i1	627	449.39	60.00	171.62	114.40	100.00
TRINITY_DN4989_c0_g1_i1	TRINITY_DN4989_c0_g1_i1	768	590.39	24.00	52.25	34.83	100.00
TRINITY_DN498_c0_g1_i1	TRINITY_DN498_c0_g1_i1	1591	1413.39	61.00	55.48	36.98	100.00
TRINITY_DN4990_c0_g1_i1	TRINITY_DN4990_c0_g1_i1	1075	897.39	58.00	83.08	55.38	100.00
TRINITY_DN4991_c0_g1_i1	TRINITY_DN4991_c0_g1_i1	805	627.39	38.00	77.86	51.90	100.00
TRINITY_DN4992_c0_g1_i1	TRINITY_DN4992_c0_g1_i1	724	546.39	79.00	185.85	123.89	100.00
TRINITY_DN4993_c0_g1_i1	TRINITY_DN4993_c0_g1_i1	663	485.39	95.00	251.58	167.70	100.00
TRINITY_DN4994_c0_g1_i1	TRINITY_DN4994_c0_g1_i1	581	403.39	36.00	114.72	76.47	100.00
TRINITY_DN4995_c0_g1_i1	TRINITY_DN4995_c0_g1_i1	586	408.39	126.00	396.59	264.37	100.00
TRINITY_DN4996_c0_g1_i1	TRINITY_DN4996_c0_g1_i1	713	535.39	11.00	26.41	17.60	100.00
TRINITY_DN4997_c0_g1_i1	TRINITY_DN4997_c0_g1_i1	789	611.39	168.00	353.22	235.45	100.00
TRINITY_DN4998_c0_g1_i1	TRINITY_DN4998_c0_g1_i1	558	380.39	23.00	77.72	51.81	100.00
TRINITY_DN4999_c0_g1_i1	TRINITY_DN4999_c0_g1_i1	617	439.39	20.00	58.51	39.00	100.00
TRINITY_DN499_c0_g1_i1	TRINITY_DN499_c0_g1_i1	4196	4018.39	292.00	93.41	62.26	100.00
TRINITY_DN49_c0_g1_i1	TRINITY_DN49_c0_g1_i1	1335	1157.39	268.00	297.65	198.41	100.00
TRINITY_DN4_c0_g1_i1	TRINITY_DN4_c0_g1_i1	712	534.39	20.00	48.11	32.07	100.00
TRINITY_DN4_c1_g1_i1	TRINITY_DN4_c1_g1_i1	3296	3118.39	3007.00	1239.52	826.26	100.00
TRINITY_DN5000_c0_g1_i1	TRINITY_DN5000_c0_g1_i1	1188	1010.39	224.00	284.98	189.96	100.00
TRINITY_DN5001_c0_g1_i1	TRINITY_DN5001_c0_g1_i1	686	508.39	20.00	50.57	33.71	100.00
TRINITY_DN5002_c0_g1_i1	TRINITY_DN5002_c0_g1_i1	633	455.39	45.00	127.02	84.67	100.00
TRINITY_DN5003_c0_g1_i1	TRINITY_DN5003_c0_g1_i1	908	730.39	29.00	51.04	34.02	100.00
TRINITY_DN5004_c0_g1_i1	TRINITY_DN5004_c0_g1_i1	760	582.39	28.00	61.80	41.20	100.00
TRINITY_DN5005_c0_g1_i1	TRINITY_DN5005_c0_g1_i1	558	380.39	37.00	125.03	83.35	100.00
TRINITY_DN5006_c0_g1_i1	TRINITY_DN5006_c0_g1_i1	567	389.39	15.00	49.52	33.01	100.00
TRINITY_DN5007_c0_g1_i1	TRINITY_DN5007_c0_g1_i1	567	389.39	76.00	250.89	167.24	100.00
TRINITY_DN5008_c0_g1_i1	TRINITY_DN5008_c0_g1_i1	641	463.39	157.00	435.51	290.31	100.00
TRINITY_DN5009_c0_g1_i1	TRINITY_DN5009_c0_g1_i1	949	771.39	46.00	76.65	51.10	100.00
TRINITY_DN500_c0_g1_i1	TRINITY_DN500_c0_g1_i1	1033	855.39	34.00	51.09	34.06	100.00
TRINITY_DN5010_c0_g1_i1	TRINITY_DN5010_c0_g1_i1	748	570.39	33.00	74.37	49.57	100.00
TRINITY_DN5011_c0_g1_i1	TRINITY_DN5011_c0_g1_i1	724	546.39	27.00	63.52	42.34	100.00
TRINITY_DN501_c0_g1_i1	TRINITY_DN501_c0_g1_i1	2016	1838.39	647.00	452.39	301.56	100.00
TRINITY_DN502_c0_g1_i1	TRINITY_DN502_c0_g1_i1	3127	2949.39	230.00	100.24	66.82	100.00
TRINITY_DN503_c0_g1_i1	TRINITY_DN503_c0_g1_i1	1408	1230.39	57.00	59.55	39.70	100.00
TRINITY_DN504_c0_g1_i1	TRINITY_DN504_c0_g1_i1	1715	1537.39	294.00	245.82	163.86	100.00
TRINITY_DN505_c0_g1_i1	TRINITY_DN505_c0_g1_i1	2854	2676.39	359.00	172.42	114.94	100.00
TRINITY_DN506_c0_g1_i1	TRINITY_DN506_c0_g1_i1	581	403.39	196.00	624.57	416.33	100.00
TRINITY_DN507_c0_g1_i1	TRINITY_DN507_c0_g1_i1	697	519.39	43.00	106.42	70.94	100.00
TRINITY_DN508_c0_g1_i1	TRINITY_DN508_c0_g1_i1	565	387.39	26.00	86.27	57.51	100.00
TRINITY_DN509_c0_g1_i1	TRINITY_DN509_c0_g1_i1	1048	870.39	111.00	163.93	109.27	100.00
TRINITY_DN50_c0_g1_i1	TRINITY_DN50_c0_g1_i1	1041	863.39	197.00	293.30	195.51	100.00
TRINITY_DN510_c0_g1_i1	TRINITY_DN510_c0_g1_i1	642	464.39	27.00	74.74	49.82	100.00
TRINITY_DN511_c0_g1_i1	TRINITY_DN511_c0_g1_i1	1906	1728.39	157.00	116.76	77.83	100.00
TRINITY_DN512_c0_g1_i1	TRINITY_DN512_c0_g1_i1	2334	2156.39	1176.00	701.02	467.30	100.00
TRINITY_DN513_c0_g1_i1	TRINITY_DN513_c0_g1_i1	3187	3009.39	1291.00	551.44	367.59	100.00
TRINITY_DN514_c0_g1_i1	TRINITY_DN514_c0_g1_i1	3575	3397.39	253.00	95.73	63.81	100.00
TRINITY_DN515_c0_g1_i1	TRINITY_DN515_c0_g1_i1	2123	1945.39	172.00	113.65	75.76	100.00
TRINITY_DN516_c0_g1_i1	TRINITY_DN516_c0_g1_i1	1066	888.39	75.00	108.52	72.34	100.00
TRINITY_DN517_c0_g1_i1	TRINITY_DN517_c0_g1_i1	1402	1224.39	73.00	76.64	51.09	100.00
TRINITY_DN518_c0_g1_i1	TRINITY_DN518_c0_g1_i1	1951	1773.39	90.00	65.24	43.49	100.00
TRINITY_DN519_c0_g1_i1	TRINITY_DN519_c0_g1_i1	1279	1101.39	389.00	454.00	302.64	100.00
TRINITY_DN51_c0_g1_i1	TRINITY_DN51_c0_g1_i1	2460	2282.39	428.00	241.05	160.68	100.00
TRINITY_DN520_c0_g1_i1	TRINITY_DN520_c0_g1_i1	1560	1382.39	148.00	137.62	91.74	100.00
TRINITY_DN521_c0_g1_i1	TRINITY_DN521_c0_g1_i1	5847	5669.39	304.00	68.93	45.95	100.00
TRINITY_DN522_c0_g1_i1	TRINITY_DN522_c0_g1_i1	4844	4666.39	1010.00	278.22	185.46	100.00
TRINITY_DN523_c0_g1_i1	TRINITY_DN523_c0_g1_i1	3685	3507.39	140.00	51.31	34.20	100.00
TRINITY_DN524_c0_g1_i1	TRINITY_DN524_c0_g1_i1	1031	853.39	58.00	87.36	58.24	100.00
TRINITY_DN525_c0_g1_i1	TRINITY_DN525_c0_g1_i1	2843	2665.39	175.00	84.40	56.26	100.00
TRINITY_DN526_c0_g1_i1	TRINITY_DN526_c0_g1_i1	3639	3461.39	363.00	134.81	89.86	100.00
TRINITY_DN527_c0_g1_i1	TRINITY_DN527_c0_g1_i1	3864	3686.39	362.00	126.23	84.14	100.00
TRINITY_DN528_c0_g1_i1	TRINITY_DN528_c0_g1_i1	1502	1324.39	122.00	118.41	78.93	100.00
TRINITY_DN529_c0_g1_i1	TRINITY_DN529_c0_g1_i1	7128	6950.39	1155.00	213.61	142.39	100.00
TRINITY_DN52_c0_g1_i1	TRINITY_DN52_c0_g1_i1	1523	1345.39	192.00	183.44	122.28	100.00
TRINITY_DN530_c0_g1_i1	TRINITY_DN530_c0_g1_i1	2732	2554.39	211.00	106.18	70.78	100.00
TRINITY_DN531_c0_g1_i1	TRINITY_DN531_c0_g1_i1	2786	2608.39	236.00	116.30	77.53	100.00
TRINITY_DN532_c0_g1_i1	TRINITY_DN532_c0_g1_i1	1611	1433.39	152.00	136.31	90.86	100.00
TRINITY_DN533_c0_g1_i1	TRINITY_DN533_c0_g1_i1	1851	1673.39	232.00	178.21	118.80	100.00
TRINITY_DN534_c0_g1_i1	TRINITY_DN534_c0_g1_i1	709	531.39	23.00	55.64	37.09	100.00
TRINITY_DN535_c0_g1_i1	TRINITY_DN535_c0_g1_i1	5184	5006.39	544.00	139.68	93.11	100.00
TRINITY_DN536_c0_g1_i1	TRINITY_DN536_c0_g1_i1	1669	1491.39	119.00	102.57	68.37	100.00
TRINITY_DN537_c0_g1_i1	TRINITY_DN537_c0_g1_i1	1976	1798.39	75.00	53.61	35.73	100.00
TRINITY_DN538_c0_g1_i1	TRINITY_DN538_c0_g1_i1	1493	1315.39	109.00	106.52	71.00	100.00
TRINITY_DN539_c0_g1_i1	TRINITY_DN539_c0_g1_i1	1478	1300.39	78.00	77.10	51.40	100.00
TRINITY_DN53_c0_g1_i1	TRINITY_DN53_c0_g1_i1	833	655.39	117.00	229.47	152.97	100.00
TRINITY_DN540_c0_g1_i1	TRINITY_DN540_c0_g1_i1	1371	1193.39	103.00	110.94	73.95	100.00
TRINITY_DN541_c0_g1_i1	TRINITY_DN541_c0_g1_i1	1398	1220.39	78.00	82.16	54.77	100.00
TRINITY_DN542_c0_g1_i1	TRINITY_DN542_c0_g1_i1	1114	936.39	43.00	59.03	39.35	100.00
TRINITY_DN543_c0_g1_i1	TRINITY_DN543_c0_g1_i1	3154	2976.39	176.00	76.01	50.67	100.00
TRINITY_DN544_c0_g1_i1	TRINITY_DN544_c0_g1_i1	1594	1416.39	64.00	58.08	38.72	100.00
TRINITY_DN545_c0_g1_i1	TRINITY_DN545_c0_g1_i1	4161	3983.39	968.00	312.37	208.23	100.00
TRINITY_DN546_c0_g1_i1	TRINITY_DN546_c0_g1_i1	816	638.39	21.00	42.28	28.19	100.00
TRINITY_DN547_c0_g1_i1	TRINITY_DN547_c0_g1_i1	1386	1208.39	239.00	254.24	169.47	100.00
TRINITY_DN548_c0_g1_i1	TRINITY_DN548_c0_g1_i1	946	768.39	43.00	71.93	47.95	100.00
TRINITY_DN549_c0_g1_i1	TRINITY_DN549_c0_g1_i1	929	751.39	95.00	162.52	108.34	100.00
TRINITY_DN54_c0_g1_i1	TRINITY_DN54_c0_g1_i1	3585	3407.39	119.38	45.04	30.02	100.00
TRINITY_DN54_c0_g1_i2	TRINITY_DN54_c0_g1_i2	3588	3410.39	161.45	60.85	40.56	100.00
TRINITY_DN54_c0_g1_i3	TRINITY_DN54_c0_g1_i3	3557	3379.39	0.00	0.00	0.00	100.00
TRINITY_DN54_c0_g1_i4	TRINITY_DN54_c0_g1_i4	3560	3382.39	25.68	9.76	6.51	100.00
TRINITY_DN54_c0_g1_i5	TRINITY_DN54_c0_g1_i5	3588	3410.39	15.14	5.71	3.80	100.00
TRINITY_DN54_c0_g1_i6	TRINITY_DN54_c0_g1_i6	3557	3379.39	215.35	81.91	54.60	100.00
TRINITY_DN54_c0_g1_i7	TRINITY_DN54_c0_g1_i7	3585	3407.39	0.00	0.00	0.00	100.00
TRINITY_DN550_c0_g1_i1	TRINITY_DN550_c0_g1_i1	1488	1310.39	152.00	149.11	99.39	100.00
TRINITY_DN551_c0_g1_i1	TRINITY_DN551_c0_g1_i1	1037	859.39	110.00	164.53	109.68	100.00
TRINITY_DN552_c0_g1_i1	TRINITY_DN552_c0_g1_i1	1680	1502.39	121.00	103.53	69.01	100.00
TRINITY_DN553_c0_g1_i1	TRINITY_DN553_c0_g1_i1	1421	1243.39	64.00	66.16	44.10	100.00
TRINITY_DN554_c0_g1_i1	TRINITY_DN554_c0_g1_i1	1336	1158.39	60.00	66.58	44.38	100.00
TRINITY_DN555_c0_g1_i1	TRINITY_DN555_c0_g1_i1	2062	1884.39	118.00	80.49	53.66	100.00
TRINITY_DN556_c0_g1_i1	TRINITY_DN556_c0_g1_i1	2398	2220.39	180.00	104.21	69.46	100.00
TRINITY_DN557_c0_g1_i1	TRINITY_DN557_c0_g1_i1	5820	5642.39	431.00	98.19	65.45	100.00
TRINITY_DN558_c0_g1_i1	TRINITY_DN558_c0_g1_i1	681	503.39	18.00	45.96	30.64	100.00
TRINITY_DN559_c0_g1_i1	TRINITY_DN559_c0_g1_i1	1358	1180.39	104.00	113.25	75.50	100.00
TRINITY_DN55_c0_g1_i1	TRINITY_DN55_c0_g1_i1	3883	3705.39	649.00	225.14	150.08	100.00
TRINITY_DN560_c0_g1_i1	TRINITY_DN560_c0_g1_i1	1916	1738.39	276.00	204.09	136.04	100.00
TRINITY_DN561_c0_g1_i1	TRINITY_DN561_c0_g1_i1	886	708.39	24.00	43.55	29.03	100.00
TRINITY_DN562_c0_g1_i1	TRINITY_DN562_c0_g1_i1	1904	1726.39	118.00	87.86	58.57	100.00
TRINITY_DN563_c0_g1_i1	TRINITY_DN563_c0_g1_i1	1978	1800.39	638.00	455.52	303.64	100.00
TRINITY_DN564_c0_g1_i1	TRINITY_DN564_c0_g1_i1	1046	868.39	147.00	217.60	145.05	100.00
TRINITY_DN565_c0_g1_i1	TRINITY_DN565_c0_g1_i1	1462	1284.39	99.00	99.08	66.05	100.00
TRINITY_DN566_c0_g1_i1	TRINITY_DN566_c0_g1_i1	1790	1612.39	373.00	297.36	198.22	100.00
TRINITY_DN567_c0_g1_i1	TRINITY_DN567_c0_g1_i1	2264	2086.39	225.00	138.62	92.41	100.00
TRINITY_DN568_c0_g1_i1	TRINITY_DN568_c0_g1_i1	1662	1484.39	105.00	90.93	60.61	100.00
TRINITY_DN569_c0_g1_i1	TRINITY_DN569_c0_g1_i1	6500	6322.39	304.00	61.81	41.20	100.00
TRINITY_DN56_c0_g1_i1	TRINITY_DN56_c0_g1_i1	2614	2436.39	504.00	265.91	177.25	100.00
TRINITY_DN570_c0_g1_i1	TRINITY_DN570_c0_g1_i1	1724	1546.39	883.00	733.99	489.28	100.00
TRINITY_DN571_c0_g1_i1	TRINITY_DN571_c0_g1_i1	1791	1613.39	369.00	293.99	195.97	100.00
TRINITY_DN572_c0_g1_i1	TRINITY_DN572_c0_g1_i1	1104	926.39	240.00	333.02	221.99	100.00
TRINITY_DN573_c0_g1_i1	TRINITY_DN573_c0_g1_i1	977	799.39	101.00	162.41	108.26	100.00
TRINITY_DN574_c0_g1_i1	TRINITY_DN574_c0_g1_i1	2785	2607.39	182.00	89.73	59.81	100.00
TRINITY_DN575_c0_g1_i1	TRINITY_DN575_c0_g1_i1	2063	1885.39	99.00	67.50	44.99	100.00
TRINITY_DN576_c0_g1_i1	TRINITY_DN576_c0_g1_i1	2779	2601.39	261.00	128.97	85.97	100.00
TRINITY_DN577_c0_g1_i1	TRINITY_DN577_c0_g1_i1	1233	1055.39	122.00	148.59	99.05	100.00
TRINITY_DN578_c0_g1_i1	TRINITY_DN578_c0_g1_i1	1006	828.39	50.00	77.59	51.72	100.00
TRINITY_DN579_c0_g1_i1	TRINITY_DN579_c0_g1_i1	2448	2270.39	295.00	167.02	111.34	100.00
TRINITY_DN57_c0_g1_i1	TRINITY_DN57_c0_g1_i1	2500	2322.39	322.00	178.23	118.80	100.00
TRINITY_DN580_c0_g1_i1	TRINITY_DN580_c0_g1_i1	3102	2924.39	220.00	96.70	64.46	100.00
TRINITY_DN581_c0_g1_i1	TRINITY_DN581_c0_g1_i1	1224	1046.39	38.00	46.68	31.12	100.00
TRINITY_DN582_c0_g1_i1	TRINITY_DN582_c0_g1_i1	943	765.39	369.00	619.72	413.10	100.00
TRINITY_DN583_c0_g1_i1	TRINITY_DN583_c0_g1_i1	854	676.39	60.00	114.03	76.01	100.00
TRINITY_DN584_c0_g1_i1	TRINITY_DN584_c0_g1_i1	1602	1424.39	1191.00	1074.81	716.46	100.00
TRINITY_DN585_c0_g1_i1	TRINITY_DN585_c0_g1_i1	2859	2681.39	280.00	134.23	89.48	100.00
TRINITY_DN586_c0_g1_i1	TRINITY_DN586_c0_g1_i1	1829	1651.39	168.00	130.77	87.17	100.00
TRINITY_DN587_c0_g1_i1	TRINITY_DN587_c0_g1_i1	4688	4510.39	2435.00	693.96	462.59	100.00
TRINITY_DN588_c0_g1_i1	TRINITY_DN588_c0_g1_i1	948	770.39	118.00	196.89	131.24	100.00
TRINITY_DN589_c0_g1_i1	TRINITY_DN589_c0_g1_i1	1196	1018.39	148.00	186.81	124.53	100.00
TRINITY_DN58_c0_g1_i2	TRINITY_DN58_c0_g1_i2	1802	1624.39	348.53	275.80	183.85	100.00
TRINITY_DN58_c0_g1_i3	TRINITY_DN58_c0_g1_i3	1800	1622.39	966.47	765.74	510.44	100.00
TRINITY_DN590_c0_g1_i1	TRINITY_DN590_c0_g1_i1	3859	3681.39	1434.00	500.71	333.77	100.00
TRINITY_DN591_c0_g1_i1	TRINITY_DN591_c0_g1_i1	2578	2400.39	127.00	68.01	45.34	100.00
TRINITY_DN592_c0_g1_i1	TRINITY_DN592_c0_g1_i1	2289	2111.39	135.00	82.19	54.79	100.00
TRINITY_DN593_c0_g1_i1	TRINITY_DN593_c0_g1_i1	3916	3738.39	738.00	253.76	169.15	100.00
TRINITY_DN594_c0_g1_i1	TRINITY_DN594_c0_g1_i1	663	485.39	32.00	84.74	56.49	100.00
TRINITY_DN595_c0_g1_i1	TRINITY_DN595_c0_g1_i1	771	593.39	26.00	56.32	37.54	100.00
TRINITY_DN596_c0_g1_i1	TRINITY_DN596_c0_g1_i1	1675	1497.39	226.00	194.01	129.33	100.00
TRINITY_DN597_c0_g1_i1	TRINITY_DN597_c0_g1_i1	833	655.39	28.00	54.92	36.61	100.00
TRINITY_DN598_c0_g1_i1	TRINITY_DN598_c0_g1_i1	1863	1685.39	176.00	134.23	89.48	100.00
TRINITY_DN599_c0_g1_i1	TRINITY_DN599_c0_g1_i1	2800	2622.39	223.00	109.31	72.87	100.00
TRINITY_DN59_c0_g1_i1	TRINITY_DN59_c0_g1_i1	1338	1160.39	16.88	18.69	12.46	100.00
TRINITY_DN59_c0_g1_i2	TRINITY_DN59_c0_g1_i2	2233	2055.39	205.09	128.26	85.50	100.00
TRINITY_DN59_c0_g1_i3	TRINITY_DN59_c0_g1_i3	1397	1219.39	10.04	10.58	7.05	100.00
