contig_name,length,prop_gc,orf_length,in_bridges,p_good,p_bases_covered,p_seq_true,score,p_not_segmented,eff_length,eff_count,tpm,coverage,sCnuc,sCcov,sCord,sCseg
TRINITY_DN4326_c0_g1_i1,1017,0.424779,338,0,0.882353,1.0,0.961161,0.82007,0.966969,1017,68.0,78.4316,10.03,0.961161,1.0,0.882353,0.966969
TRINITY_DN4314_c0_g1_i1,1290,0.413178,429,0,0.846154,1.0,0.966468,0.810628,0.991254,1290,78.0,70.9264,9.07,0.966468,1.0,0.846154,0.991254
TRINITY_DN4302_c0_g1_i1,1560,0.422436,500,0,0.858333,1.0,0.962076,0.769729,0.932122,1560,120.0,90.2318,11.54,0.962076,1.0,0.858333,0.932122
TRINITY_DN4334_c0_g1_i1,1848,0.447511,615,0,0.781609,1.0,0.965899,0.719471,0.952998,1848,87.0,55.223,7.06,0.965899,1.0,0.781609,0.952998
TRINITY_DN4306_c0_g1_i1,1681,0.386675,559,0,0.780822,1.0,0.955385,0.709634,0.951271,1681,73.0,50.9399,6.51,0.955385,1.0,0.780822,0.951271
TRINITY_DN4309_c0_g1_i1,1772,0.438488,590,0,0.768473,1.0,0.974771,0.737311,0.984282,1772,203.0,134.38,17.18,0.974771,1.0,0.768473,0.984282
TRINITY_DN4330_c0_g1_i1,755,0.431788,220,0,0.810606,1.0,0.972983,0.434818,0.551306,755,132.0,205.083,26.23,0.972983,1.0,0.810606,0.551306
TRINITY_DN4305_c0_g1_i1,1860,0.416667,603,0,0.85,1.0,0.959266,0.783048,0.960352,1860,240.0,151.357,19.35,0.959266,1.0,0.85,0.960352
TRINITY_DN4308_c0_g1_i1,1051,0.450048,349,0,0.735632,1.0,0.967644,0.631698,0.887428,1051,87.0,97.1001,12.42,0.967644,1.0,0.735632,0.887428
TRINITY_DN4394_c0_g1_i1,1985,0.469521,633,0,0.807048,1.0,0.969016,0.701399,0.89688,1985,1135.0,670.716,85.77,0.969016,1.0,0.807048,0.89688
TRINITY_DN4378_c0_g1_i1,2878,0.35476,926,0,0.830657,1.0,0.968902,0.77326,0.96078,2878,688.0,280.415,35.86,0.968902,1.0,0.830657,0.96078
TRINITY_DN4316_c0_g1_i1,1677,0.421586,528,0,0.76378,1.0,0.970153,0.722189,0.974636,1677,127.0,88.8329,11.36,0.970153,1.0,0.76378,0.974636
TRINITY_DN4310_c0_g1_i1,1100,0.392727,348,0,0.75,1.0,0.963492,0.682974,0.945137,1100,144.0,153.558,19.64,0.963492,1.0,0.75,0.945137
TRINITY_DN4396_c0_g1_i1,3245,0.371032,1081,0,0.790698,1.0,0.974768,0.753259,0.97731,3245,215.0,77.7189,9.94,0.974768,1.0,0.790698,0.97731
TRINITY_DN4399_c0_g1_i1,1194,0.371022,397,0,0.804878,1.0,0.957529,0.740899,0.96134,1194,41.0,40.2794,5.15,0.957529,1.0,0.804878,0.96134
TRINITY_DN4368_c0_g1_i1,540,0.409259,179,0,0.604167,1.0,0.971805,0.193888,0.330229,540,48.0,104.268,13.33,0.971805,1.0,0.604167,0.330229
TRINITY_DN4383_c0_g1_i1,2206,0.361741,706,0,0.869681,1.0,0.967938,0.773843,0.919275,2206,377.0,200.465,25.63,0.967938,1.0,0.869681,0.919275
TRINITY_DN4356_c0_g1_i1,1458,0.376543,462,0,0.78481,1.0,0.977508,0.69939,0.911664,1458,158.0,127.117,16.26,0.977508,1.0,0.78481,0.911664
TRINITY_DN4300_c0_g1_i1,2312,0.379325,745,0,0.790598,1.0,0.96473,0.727165,0.953392,2312,234.0,118.722,15.18,0.96473,1.0,0.790598,0.953392
TRINITY_DN4397_c0_g1_i1,4996,0.378102,1650,0,0.802559,1.0,0.968905,0.774519,0.996033,4996,548.0,128.665,16.45,0.968905,1.0,0.802559,0.996033
TRINITY_DN4357_c0_g1_i1,1338,0.386398,435,0,0.831325,1.0,0.967669,0.735107,0.913803,1338,83.0,72.7654,9.3,0.967669,1.0,0.831325,0.913803
TRINITY_DN4358_c0_g1_i1,1137,0.4292,350,0,0.827586,1.0,0.976604,0.670926,0.830124,1137,146.0,150.624,19.26,0.976604,1.0,0.827586,0.830124
TRINITY_DN4317_c0_g1_i1,1450,0.395862,454,0,0.82618,1.0,0.972134,0.700719,0.872455,1450,467.0,377.791,48.31,0.972134,1.0,0.82618,0.872455
TRINITY_DN4388_c0_g1_i1,4052,0.376111,1336,0,0.84507,1.0,0.976109,0.803528,0.974114,4052,285.0,82.5046,10.55,0.976109,1.0,0.84507,0.974114
TRINITY_DN4376_c0_g1_i1,1766,0.379955,588,0,0.798969,1.0,0.97016,0.721305,0.930562,1766,388.0,257.718,32.96,0.97016,1.0,0.798969,0.930562
TRINITY_DN4328_c0_g1_i1,1716,0.399767,539,0,0.765182,1.0,0.966502,0.644817,0.871904,1716,247.0,168.843,21.59,0.966502,1.0,0.765182,0.871904
TRINITY_DN4390_c0_g1_i1,1502,0.424101,484,0,0.75,1.0,0.968783,0.639784,0.880533,1502,124.0,96.84,12.38,0.968783,1.0,0.75,0.880533
TRINITY_DN4321_c0_g1_i1,1371,0.388038,434,0,0.942308,1.0,0.975955,0.15378,0.167216,1371,52.0,44.4907,5.69,0.975955,1.0,0.942308,0.167216
TRINITY_DN4366_c0_g1_i1,544,0.363971,180,0,1.0,1.0,0.938312,0.612134,0.652378,544,22.0,47.438,6.07,0.938312,1.0,1.0,0.652378
TRINITY_DN4353_c0_g1_i1,727,0.412655,241,0,0.727273,1.0,0.97218,0.555042,0.785022,727,44.0,70.9939,9.08,0.97218,1.0,0.727273,0.785022
TRINITY_DN4347_c0_g1_i1,938,0.447761,284,0,0.806202,1.0,0.965175,0.607613,0.780868,938,258.0,322.641,41.26,0.965175,1.0,0.806202,0.780868
TRINITY_DN4395_c0_g1_i1,1529,0.356442,482,0,0.742515,1.0,0.969458,0.648157,0.900422,1529,167.0,128.119,16.38,0.969458,1.0,0.742515,0.900422
TRINITY_DN4348_c0_g1_i1,1910,0.367539,636,0,0.809816,1.0,0.974722,0.766163,0.970631,1910,163.0,100.105,12.8,0.974722,1.0,0.809816,0.970631
TRINITY_DN4381_c0_g1_i1,4109,0.380141,1351,0,0.805517,1.0,0.975925,0.765305,0.973517,4109,726.0,207.254,26.5,0.975925,1.0,0.805517,0.973517
TRINITY_DN4362_c0_g1_i1,676,0.446746,195,0,0.808824,1.0,0.953586,0.395966,0.513386,676,136.0,235.991,30.18,0.953586,1.0,0.808824,0.513386
TRINITY_DN4318_c0_g1_i1,686,0.396501,228,0,0.636364,1.0,0.983069,0.540352,0.863749,686,33.0,56.4278,7.22,0.983069,1.0,0.636364,0.863749
TRINITY_DN4319_c0_g1_i1,2381,0.399412,762,0,0.790451,1.0,0.971894,0.735395,0.957253,2381,377.0,185.731,23.75,0.971894,1.0,0.790451,0.957253
TRINITY_DN4364_c0_g1_i1,1522,0.406702,491,0,0.769841,1.0,0.963101,0.708546,0.955642,1522,126.0,97.1089,12.42,0.963101,1.0,0.769841,0.955642
TRINITY_DN4340_c0_g1_i1,1636,0.386919,523,0,0.822485,1.0,0.965863,0.726745,0.914826,1636,169.0,121.173,15.5,0.965863,1.0,0.822485,0.914826
TRINITY_DN4380_c0_g1_i1,753,0.406375,223,0,0.818182,1.0,0.970563,0.678438,0.854352,753,55.6079,86.6253,11.08,0.970563,1.0,0.818182,0.854352
TRINITY_DN4384_c0_g1_i1,2302,0.425717,766,0,0.83237,1.0,0.975562,0.806297,0.992942,2302,174.0,88.6639,11.34,0.975562,1.0,0.83237,0.992942
TRINITY_DN4354_c0_g1_i1,1140,0.432456,379,0,0.829545,1.0,0.982076,0.779454,0.956765,1140,88.0,90.5484,11.58,0.982076,1.0,0.829545,0.956765
TRINITY_DN4416_c0_g1_i1,1051,0.405328,349,0,0.826087,1.0,0.975559,0.706823,0.877064,1051,46.0,51.3403,6.57,0.975559,1.0,0.826087,0.877064
TRINITY_DN4442_c0_g1_i1,1415,0.408481,471,0,0.839286,1.0,0.968516,0.601484,0.739959,1415,112.0,92.8463,11.87,0.968516,1.0,0.839286,0.739959
TRINITY_DN4473_c0_g1_i1,1269,0.371158,394,0,0.813084,1.0,0.972901,0.677502,0.856459,1269,214.0,197.813,25.3,0.972901,1.0,0.813084,0.856459
TRINITY_DN4493_c0_g1_i1,1394,0.385222,432,0,0.824468,1.0,0.977426,0.689912,0.856123,1394,188.0,158.197,20.23,0.977426,1.0,0.824468,0.856123
TRINITY_DN4487_c0_g1_i1,1064,0.458647,354,0,0.791667,1.0,0.99103,0.704075,0.897408,1064,48.0,52.9179,6.77,0.99103,1.0,0.791667,0.897408
TRINITY_DN4482_c0_g1_i1,4639,0.379823,1515,0,0.829596,1.0,0.969254,0.775589,0.964555,4639,11160.0,2821.91,360.85,0.969254,1.0,0.829596,0.964555
TRINITY_DN4400_c0_g1_i1,742,0.371968,246,0,0.733333,1.0,0.967643,0.627339,0.884068,742,135.0,213.419,27.29,0.967643,1.0,0.733333,0.884068
TRINITY_DN4405_c0_g1_i1,1649,0.389933,521,0,0.803532,1.0,0.968582,0.70027,0.899758,1649,1360.0,967.434,123.71,0.968582,1.0,0.803532,0.899758
TRINITY_DN4412_c0_g1_i1,2383,0.331095,793,0,0.788321,1.0,0.978426,0.739112,0.95825,2383,137.0,67.4372,8.62,0.978426,1.0,0.788321,0.95825
TRINITY_DN4498_c0_g1_i1,2420,0.370661,778,0,0.847561,1.0,0.970391,0.783566,0.952704,2420,164.0,79.4935,10.17,0.970391,1.0,0.847561,0.952704
TRINITY_DN4475_c0_g1_i1,1174,0.375639,391,0,0.896907,0.97615,0.949571,0.746749,0.898221,1174,97.0,96.9185,12.39,0.949571,0.97615,0.896907,0.898221
TRINITY_DN4418_c0_g1_i1,1715,0.38484,542,0,0.836538,1.0,0.969634,0.770662,0.950102,1715,104.0,71.1332,9.1,0.969634,1.0,0.836538,0.950102
TRINITY_DN4494_c0_g1_i1,752,0.388298,224,0,0.788235,1.0,0.969274,0.484482,0.634126,752,171.0,266.736,34.11,0.969274,1.0,0.788235,0.634126
TRINITY_DN4413_c0_g1_i1,1923,0.365575,640,0,0.896226,1.0,0.967022,0.821926,0.948372,1923,106.0,64.6591,8.27,0.967022,1.0,0.896226,0.948372
TRINITY_DN4440_c0_g1_i1,1429,0.40028,447,0,0.831288,1.0,0.972527,0.726753,0.898946,1429,327.0,268.422,34.32,0.972527,1.0,0.831288,0.898946
TRINITY_DN4438_c0_g1_i1,785,0.456051,252,0,0.727273,1.0,0.972932,0.636794,0.899952,785,33.0,49.3114,6.31,0.972932,1.0,0.727273,0.899952
TRINITY_DN4424_c0_g1_i1,1959,0.390505,652,0,0.777487,1.0,0.968995,0.703125,0.933293,1959,384.0,229.932,29.4,0.968995,1.0,0.777487,0.933293
TRINITY_DN4496_c0_g1_i1,625,0.4688,207,0,0.825,1.0,0.939726,0.737917,0.951815,625,40.0,75.0729,9.6,0.939726,1.0,0.825,0.951815
TRINITY_DN4425_c0_g1_i1,904,0.426991,270,0,0.813665,1.0,0.964579,0.584372,0.744571,904,161.0,208.911,26.71,0.964579,1.0,0.813665,0.744571
TRINITY_DN4481_c0_g1_i1,2063,0.376151,669,0,0.805556,1.0,0.971805,0.752509,0.961251,2063,252.0,143.286,18.32,0.971805,1.0,0.805556,0.961251
TRINITY_DN4467_c0_g1_i1,850,0.362353,257,0,0.808118,1.0,0.977726,0.570436,0.721963,850,271.0,373.984,47.82,0.977726,1.0,0.808118,0.721963
TRINITY_DN4408_c0_g1_i1,1290,0.454264,408,0,0.8,1.0,0.970975,0.619343,0.797321,1290,140.0,127.304,16.28,0.970975,1.0,0.8,0.797321
TRINITY_DN4436_c0_g1_i1,2631,0.386545,876,0,0.843575,1.0,0.978268,0.725359,0.878964,2631,179.0,79.8059,10.21,0.978268,1.0,0.843575,0.878964
TRINITY_DN4489_c0_g1_i1,3319,0.366978,1082,0,0.852248,1.0,0.97275,0.794623,0.958503,3319,467.0,165.049,21.11,0.97275,1.0,0.852248,0.958503
TRINITY_DN4484_c0_g1_i1,2122,0.446748,706,0,0.905983,1.0,0.959769,0.856427,0.984926,2122,117.0,64.676,8.27,0.959769,1.0,0.905983,0.984926
TRINITY_DN4462_c0_g1_i1,678,0.377581,199,0,0.595238,1.0,0.984648,0.438428,0.748043,678,42.0,72.6646,9.29,0.984648,1.0,0.595238,0.748043
TRINITY_DN4409_c0_g1_i1,1096,0.388686,342,0,0.830986,1.0,0.981978,0.498696,0.61114,1096,71.5024,76.5267,9.79,0.981978,1.0,0.830986,0.61114
TRINITY_DN4414_c0_g1_i1,1798,0.403782,570,0,0.813877,1.0,0.972279,0.705664,0.891761,1798,908.0,592.378,75.75,0.972279,1.0,0.813877,0.891761
TRINITY_DN4488_c0_g1_i1,2419,0.423729,805,0,0.856557,1.0,0.977042,0.827762,0.98909,2419,244.0,118.32,15.13,0.977042,1.0,0.856557,0.98909
TRINITY_DN4459_c0_g1_i1,622,0.427653,188,0,0.755,1.0,0.966382,0.537256,0.736352,622,200.0,377.175,48.23,0.966382,1.0,0.755,0.736352
TRINITY_DN4477_c0_g1_i1,562,0.33274,186,0,1.0,1.0,0.983851,0.899561,0.914326,562,23.0,48.0059,6.14,0.983851,1.0,1.0,0.914326
TRINITY_DN4471_c0_g1_i1,1350,0.392593,449,0,0.807692,1.0,0.97386,0.678291,0.86233,1350,156.0,135.548,17.33,0.97386,1.0,0.807692,0.86233
TRINITY_DN4410_c0_g1_i1,1005,0.439801,334,0,0.9,1.0,0.967477,0.801534,0.920532,1005,50.0,58.3589,7.46,0.967477,1.0,0.9,0.920532
TRINITY_DN4485_c0_g1_i1,2658,0.370579,862,0,0.815789,1.0,0.968599,0.757317,0.958419,2658,228.0,100.62,12.87,0.968599,1.0,0.815789,0.958419
TRINITY_DN4457_c0_g1_i1,1226,0.393148,385,0,0.777143,1.0,0.973725,0.609344,0.80524,1226,175.0,167.437,21.41,0.973725,1.0,0.777143,0.80524
TRINITY_DN4490_c0_g1_i1,1060,0.428302,352,0,0.746032,1.0,0.958182,0.638406,0.893083,1060,63.0,69.7168,8.92,0.958182,1.0,0.746032,0.893083
TRINITY_DN4476_c0_g1_i1,798,0.426065,265,0,0.843137,1.0,0.978723,0.749446,0.908202,798,51.0,74.967,9.59,0.978723,1.0,0.843137,0.908202
TRINITY_DN4401_c0_g1_i1,2102,0.393911,700,0,0.814545,1.0,0.970942,0.75536,0.955092,2102,550.0,306.926,39.25,0.970942,1.0,0.814545,0.955092
TRINITY_DN4415_c0_g1_i1,1417,0.342978,447,0,0.720238,1.0,0.965101,0.614906,0.884627,1417,168.0,139.073,17.78,0.965101,1.0,0.720238,0.884627
TRINITY_DN4420_c0_g1_i1,894,0.39821,273,0,0.774194,1.0,0.96026,0.662088,0.890589,894,62.0,81.3499,10.4,0.96026,1.0,0.774194,0.890589
TRINITY_DN4434_c0_g1_i1,800,0.4725,266,0,0.754386,1.0,0.984857,0.556612,0.74918,800,57.0,83.5772,10.69,0.984857,1.0,0.754386,0.74918
TRINITY_DN4479_c0_g1_i1,2189,0.375514,729,0,0.838323,1.0,0.975058,0.780827,0.955241,2189,334.0,178.98,22.89,0.975058,1.0,0.838323,0.955241
TRINITY_DN4451_c0_g1_i1,2838,0.360113,919,0,0.854167,1.0,0.968941,0.808247,0.976572,2838,192.0,79.3582,10.15,0.968941,1.0,0.854167,0.976572
TRINITY_DN4472_c0_g1_i1,1234,0.382496,397,0,0.745763,1.0,0.972816,0.648264,0.893554,1234,59.0,56.0841,7.17,0.972816,1.0,0.745763,0.893554
TRINITY_DN4427_c0_g1_i1,2827,0.391227,941,0,0.85,1.0,0.973166,0.74092,0.895706,2827,320.0,132.778,16.98,0.973166,1.0,0.85,0.895706
TRINITY_DN4423_c0_g1_i1,1568,0.334821,493,0,0.832122,1.0,0.967347,0.724539,0.900104,1568,1378.0,1030.88,131.82,0.967347,1.0,0.832122,0.900104
TRINITY_DN4466_c0_g1_i1,1510,0.411258,502,0,0.82167,1.0,0.968741,0.706619,0.887728,1510,444.0,344.913,44.11,0.968741,1.0,0.82167,0.887728
TRINITY_DN4437_c0_g1_i1,2121,0.413013,695,0,0.823256,1.0,0.9707,0.784623,0.981841,2121,215.0,118.905,15.21,0.9707,1.0,0.823256,0.981841
TRINITY_DN4431_c0_g1_i1,1265,0.402372,394,0,0.853211,1.0,0.966761,0.728298,0.882945,1265,109.0,101.074,12.92,0.966761,1.0,0.853211,0.882945
TRINITY_DN4426_c0_g1_i1,2524,0.392631,836,0,0.849624,1.0,0.967813,0.813581,0.989424,2524,133.0,61.8109,7.9,0.967813,1.0,0.849624,0.989424
TRINITY_DN4430_c0_g1_i1,1580,0.375949,526,0,0.794521,1.0,0.978408,0.762933,0.981434,1580,73.0,54.1962,6.93,0.978408,1.0,0.794521,0.981434
TRINITY_DN4478_c0_g1_i1,836,0.380383,266,0,0.9375,1.0,0.952381,0.748334,0.838134,836,48.0,67.3501,8.61,0.952381,1.0,0.9375,0.838134
TRINITY_DN4468_c0_g1_i1,682,0.422287,226,0,0.852941,1.0,0.954649,0.569023,0.698823,682,34.0,58.4787,7.48,0.954649,1.0,0.852941,0.698823
TRINITY_DN4447_c0_g1_i1,2924,0.380643,944,0,0.80814,1.0,0.968773,0.740382,0.945687,2924,173.0,69.402,8.87,0.968773,1.0,0.80814,0.945687
TRINITY_DN4443_c0_g1_i1,4305,0.360279,1434,0,0.804938,1.0,0.973659,0.754922,0.963236,4305,405.0,110.353,14.11,0.973659,1.0,0.804938,0.963236
TRINITY_DN4452_c0_g1_i1,1727,0.403011,546,0,0.842105,1.0,0.959919,0.775814,0.959747,1727,115.0,78.1103,9.99,0.959919,1.0,0.842105,0.959747
TRINITY_DN4429_c0_g1_i1,1393,0.422111,435,0,0.832134,1.0,0.968962,0.694606,0.861466,1393,835.0,703.134,89.91,0.968962,1.0,0.832134,0.861466
TRINITY_DN4492_c0_g1_i1,1549,0.358941,515,0,0.820513,1.0,0.965876,0.687441,0.867418,1549,156.0,118.134,15.11,0.965876,1.0,0.820513,0.867418
TRINITY_DN4497_c0_g1_i1,1592,0.400126,516,0,0.828645,1.0,0.966593,0.770042,0.961397,1592,391.0,288.096,36.84,0.966593,1.0,0.828645,0.961397
TRINITY_DN4439_c0_g1_i1,690,0.366667,219,0,0.851852,1.0,0.958416,0.611501,0.748995,690,55.0,93.5011,11.96,0.958416,1.0,0.851852,0.748995
TRINITY_DN4421_c0_g1_i1,3225,0.425426,1074,0,0.796844,1.0,0.97124,0.720865,0.931438,3225,507.0,184.409,23.58,0.97124,1.0,0.796844,0.931438
TRINITY_DN4448_c0_g1_i1,908,0.377753,277,0,0.83908,1.0,0.975804,0.761779,0.930385,908,174.0,224.785,28.74,0.975804,1.0,0.83908,0.930385
TRINITY_DN4460_c0_g1_i1,1040,0.410577,318,0,0.760095,1.0,0.972008,0.590085,0.798687,1040,421.0,474.845,60.72,0.972008,1.0,0.760095,0.798687
TRINITY_DN4480_c0_g1_i1,3204,0.371723,1035,0,0.815367,1.0,0.970501,0.763021,0.964245,3204,2684.0,982.637,125.66,0.970501,1.0,0.815367,0.964245
TRINITY_DN4407_c0_g1_i1,1114,0.316876,370,0,0.62,0.996409,0.991887,0.575744,0.939588,1114,50.0,52.6487,6.73,0.991887,0.996409,0.62,0.939588
TRINITY_DN4432_c0_g1_i1,956,0.48954,309,0,0.869565,1.0,0.980731,0.804025,0.942795,956,46.0,56.4421,7.22,0.980731,1.0,0.869565,0.942795
TRINITY_DN4454_c0_g1_i1,1149,0.416014,382,0,0.784615,1.0,0.974384,0.642127,0.839913,1149,195.0,199.075,25.46,0.974384,1.0,0.784615,0.839913
TRINITY_DN4411_c0_g1_i1,1843,0.402604,586,0,0.767832,1.0,0.969893,0.671774,0.902055,1843,716.0,455.712,58.27,0.969893,1.0,0.767832,0.902055
TRINITY_DN4403_c0_g1_i1,3514,0.388731,1146,0,0.818705,1.0,0.971722,0.77023,0.968168,3514,695.0,231.999,29.67,0.971722,1.0,0.818705,0.968168
TRINITY_DN4499_c0_g1_i1,1155,0.375758,384,0,0.777778,1.0,0.968056,0.685322,0.910204,1155,81.0,82.2633,10.52,0.968056,1.0,0.777778,0.910204
TRINITY_DN4419_c0_g1_i1,2988,0.358434,965,0,0.798969,1.0,0.975972,0.746129,0.956856,2988,388.0,152.319,19.48,0.975972,1.0,0.798969,0.956856
TRINITY_DN4450_c0_g1_i1,946,0.415433,314,0,0.860465,1.0,0.964643,0.776779,0.935831,946,43.0,53.3188,6.82,0.964643,1.0,0.860465,0.935831
TRINITY_DN4474_c0_g1_i1,1195,0.380753,367,0,0.742105,1.0,0.972377,0.550658,0.7631,1195,381.0,373.99,47.82,0.972377,1.0,0.742105,0.7631
TRINITY_DN4444_c0_g1_i1,2558,0.404222,852,0,0.738095,1.0,0.969374,0.688283,0.961974,2558,336.0,154.078,19.7,0.969374,1.0,0.738095,0.961974
TRINITY_DN4469_c0_g1_i1,1017,0.427729,338,0,0.71875,1.0,0.968658,0.651881,0.936311,1017,96.0,110.727,14.16,0.968658,1.0,0.71875,0.936311
TRINITY_DN4441_c0_g1_i1,2036,0.334479,678,0,0.798387,1.0,0.975144,0.748424,0.961314,2036,248.0,142.882,18.27,0.975144,1.0,0.798387,0.961314
TRINITY_DN4458_c0_g1_i1,2396,0.398164,798,0,0.824742,1.0,0.977186,0.788019,0.97778,2396,291.0,142.465,18.22,0.977186,1.0,0.824742,0.97778
TRINITY_DN4461_c0_g1_i1,1291,0.45701,429,0,0.833837,1.0,0.97124,0.721021,0.890308,1291,331.0,300.749,38.46,0.97124,1.0,0.833837,0.890308
TRINITY_DN4464_c0_g1_i1,667,0.347826,221,0,0.826087,1.0,0.983333,0.091065,0.112105,667,46.0,80.8975,10.34,0.983333,1.0,0.826087,0.112105
TRINITY_DN4433_c0_g1_i1,995,0.377889,311,0,0.852459,1.0,0.959376,0.655647,0.801692,995,183.0,215.74,27.59,0.959376,1.0,0.852459,0.801692
TRINITY_DN4491_c0_g1_i1,4574,0.374071,1502,0,0.83995,1.0,0.967502,0.783848,0.964555,4574,1589.0,407.503,52.11,0.967502,1.0,0.83995,0.964555
TRINITY_DN4463_c0_g1_i1,2730,0.369963,894,0,0.844681,1.0,0.969188,0.789637,0.964555,2730,470.0,201.947,25.82,0.969188,1.0,0.844681,0.964555
TRINITY_DN4417_c0_g1_i1,2157,0.397311,712,0,0.86423,1.0,0.966593,0.80549,0.964245,2157,384.0,208.826,26.7,0.966593,1.0,0.86423,0.964245
TRINITY_DN4465_c0_g1_i1,1798,0.415462,576,0,0.877551,1.0,0.971491,0.759813,0.891242,1798,245.0,159.838,20.44,0.971491,1.0,0.877551,0.891242
TRINITY_DN4428_c0_g1_i1,4359,0.392062,1434,0,0.810573,0.995182,0.972541,0.746154,0.9511,4359,227.0,61.086,7.81,0.972541,0.995182,0.810573,0.9511
TRINITY_DN4435_c0_g1_i1,1488,0.36828,476,0,0.832402,1.0,0.970732,0.635055,0.785921,1488,179.0,141.108,18.04,0.970732,1.0,0.832402,0.785921
TRINITY_DN4453_c0_g1_i1,994,0.450704,302,0,0.792593,1.0,0.964908,0.682043,0.891817,994,135.0,159.313,20.37,0.964908,1.0,0.792593,0.891817
TRINITY_DN4483_c0_g1_i1,2412,0.381012,786,0,0.79375,1.0,0.97083,0.738714,0.958626,2412,320.0,155.624,19.9,0.97083,1.0,0.79375,0.958626
TRINITY_DN4446_c0_g1_i1,682,0.382698,201,0,0.774648,1.0,0.970331,0.4325,0.57539,682,426.0,732.703,93.7,0.970331,1.0,0.774648,0.57539
TRINITY_DN4402_c0_g1_i1,1074,0.433892,357,0,0.775,1.0,0.974648,0.719613,0.952686,1074,40.0,43.6877,5.59,0.974648,1.0,0.775,0.952686
TRINITY_DN4495_c0_g1_i1,647,0.341577,215,0,0.809524,1.0,0.977068,0.598035,0.756088,647,42.0,76.1462,9.74,0.977068,1.0,0.809524,0.756088
TRINITY_DN4406_c0_g1_i1,683,0.430454,227,0,0.939394,1.0,0.982589,0.51685,0.559944,683,33.0,56.6756,7.25,0.982589,1.0,0.939394,0.559944
TRINITY_DN4445_c0_g1_i1,3791,0.387233,1246,0,0.82364,1.0,0.972487,0.796558,0.99448,3791,534.0,165.231,21.13,0.972487,1.0,0.82364,0.99448
TRINITY_DN4449_c0_g1_i1,865,0.382659,261,0,0.888889,1.0,0.960504,0.488526,0.572191,865,90.0,122.048,15.61,0.960504,1.0,0.888889,0.572191
TRINITY_DN4470_c0_g1_i1,2739,0.398686,890,0,0.853107,1.0,0.970296,0.805976,0.973675,2739,177.0,75.8026,9.69,0.970296,1.0,0.853107,0.973675
TRINITY_DN4404_c0_g1_i1,2371,0.383383,759,0,0.847584,1.0,0.963076,0.796597,0.975878,2371,269.0,133.083,17.02,0.963076,1.0,0.847584,0.975878
TRINITY_DN4422_c0_g1_i1,2298,0.399043,748,0,0.780247,1.0,0.970557,0.725785,0.958418,2298,405.0,206.732,26.44,0.970557,1.0,0.780247,0.958418
TRINITY_DN4486_c0_g1_i1,3082,0.397794,1006,0,0.763206,1.0,0.969392,0.71336,0.964201,3082,549.0,208.95,26.72,0.969392,1.0,0.763206,0.964201
TRINITY_DN4456_c0_g1_i1,2168,0.395756,699,0,0.803361,1.0,0.973958,0.749288,0.95763,2168,596.0,322.47,41.24,0.973958,1.0,0.803361,0.95763
TRINITY_DN4455_c0_g1_i1,929,0.385361,309,0,0.625,1.0,0.955495,0.367959,0.616157,929,64.0,80.8104,10.33,0.955495,1.0,0.625,0.616157
TRINITY_DN4535_c0_g1_i1,920,0.43587,291,0,0.746835,1.0,0.969373,0.464073,0.641018,920,80.0,102.001,13.04,0.969373,1.0,0.746835,0.641018
TRINITY_DN4510_c0_g1_i1,1991,0.384229,663,0,0.848039,1.0,0.962637,0.806633,0.988092,1991,204.0,120.188,15.37,0.962637,1.0,0.848039,0.988092
TRINITY_DN4586_c0_g1_i1,3733,0.382266,1224,0,0.84326,1.0,0.972498,0.812555,0.990838,3733,319.0,100.239,12.82,0.972498,1.0,0.84326,0.990838
TRINITY_DN4564_c0_g1_i1,1371,0.394602,437,0,0.842105,1.0,0.966064,0.730801,0.898311,1371,133.0,113.793,14.55,0.966064,1.0,0.842105,0.898311
TRINITY_DN4538_c0_g1_i1,1795,0.409471,597,0,0.746032,1.0,0.978961,0.718796,0.984199,1795,126.0,82.3397,10.53,0.978961,1.0,0.746032,0.984199
TRINITY_DN4566_c0_g1_i1,1554,0.388031,486,0,0.808732,1.0,0.974776,0.632767,0.802665,1554,963.0,726.906,92.95,0.974776,1.0,0.808732,0.802665
TRINITY_DN4532_c0_g1_i1,2093,0.39226,697,0,0.755556,1.0,0.975614,0.729585,0.989763,2093,90.0,50.4401,6.45,0.975614,1.0,0.755556,0.989763
TRINITY_DN4544_c0_g1_i1,603,0.436153,174,0,0.621622,1.0,0.979048,0.546308,0.897651,603,37.0,71.976,9.2,0.979048,1.0,0.621622,0.897651
TRINITY_DN4569_c0_g1_i1,1898,0.379347,632,0,0.798246,1.0,0.965714,0.680142,0.882297,1898,114.0,70.455,9.01,0.965714,1.0,0.798246,0.882297
TRINITY_DN4515_c0_g1_i1,2469,0.379506,822,0,0.847262,1.0,0.965759,0.785903,0.960467,2469,347.0,164.859,21.08,0.965759,1.0,0.847262,0.960467
TRINITY_DN4554_c0_g1_i1,2898,0.364734,946,0,0.8,1.0,0.971859,0.75867,0.975797,2898,295.0,119.406,15.27,0.971859,1.0,0.8,0.975797
TRINITY_DN4585_c0_g1_i1,1685,0.362611,561,0,0.775862,1.0,0.965049,0.69178,0.92392,1685,58.0,40.3767,5.16,0.965049,1.0,0.775862,0.92392
